dataset,frac,seed,ref_ap,ref_time,ens_final_test,ens_final_val,single_final_test,single_best_name,ens_total_time,t_beat_ref,beat_ref,beat_in_less_time
mammography,0.7,1,0.697688908066054,14.321968844058574,0.7151060370707889,0.8649523857405179,0.7258814056772127,extratrees,7.4630606660066405,0.8475616940122563,True,True
mammography,0.8,1,0.7378840285957184,18.155335845982336,0.7058268829094753,0.6921695549268625,0.7152982738834094,catboost,9.264289809958427,,False,False
mammography,0.9,1,0.735482613523693,17.191468726014136,0.7448713920537897,0.7571998240793942,0.7076132231272484,hgb,6.90283316699788,5.594577756986837,True,True
satimage,0.2,0,0.6742680679106264,16.517752714999006,0.7089746431707924,0.6521566382263464,0.7097119357660568,extratrees,9.611234785002125,4.449053762001313,True,True
satimage,0.6,0,0.7911774459311005,45.68288136000774,0.7753285813491212,0.7313093789178061,0.7816459261767499,extratrees,20.401692583999647,,False,False
satimage,1.0,0,0.8473638613547032,95.64218167700892,0.81364057661778,0.8305327690938861,0.8030589261884016,xgb,30.238795639001182,,False,False
satimage,0.2,1,0.6951847389236825,10.891165626997463,0.6613860937375291,0.7001694065854744,0.6613860937375291,xgb,7.195154978999199,,False,False
satimage,0.6,1,0.7813755722107361,51.937798407994705,0.7911724544169516,0.8114237607428041,0.7793865040757997,extratrees,14.538974558001428,5.539370858001348,True,True
satimage,1.0,1,0.8298972211679313,78.44481882998298,0.7970646225155595,0.7902043383656224,0.7882761859523745,xgb,20.19408570699943,,False,False
satimage,0.1,0,0.6249214674299558,4.933050364994415,0.6555413447122508,0.7534435261707989,0.653340695981583,catboost,9.603449287009425,8.484342826995999,True,False
satimage,0.3,0,0.7268748407140986,16.37040989000161,0.7354690487979167,0.750746052580748,0.7221328189729193,xgb,2.8790157890325645,0.5596571730129654,True,True
satimage,0.4,0,0.7401628970216382,31.41970203699202,0.7727504086905496,0.8507286769591127,0.7741730187752289,extratrees,24.939706626028055,1.4539871400193078,True,True
satimage,0.5,0,0.7643826989905687,36.51524877197153,0.7515734570999196,0.769002444178129,0.7515734570999196,xgb,4.046558953006752,,False,False
satimage,0.7,0,0.8317087777547267,57.43408900798022,0.8089634917587643,0.7873799190687728,0.7992292547412811,xgb,4.883290384997963,,False,False
satimage,0.8,0,0.8395177966371408,108.21285278900723,0.8157255780668409,0.79228749255907,0.8136894338199677,extratrees,44.70089545301744,,False,False
satimage,0.9,0,0.8368509973805933,76.25838683002439,0.8185904818487824,0.8147134580834131,0.8149290006405889,extratrees,18.15026677098649,,False,False
satimage,0.1,1,0.6063901518225068,3.2543820010105264,0.6806911000474799,0.9145316804407714,0.6806911000474799,extratrees,4.612551301994245,1.539229599002283,True,True
satimage,0.3,1,0.7337275208818065,13.97708967098879,0.7055266551265599,0.6965256679622759,0.7055266551265599,catboost,8.04452512600983,,False,False
satimage,0.4,1,0.7507340004013441,22.540546337006163,0.7606966855842029,0.7802051619348466,0.7339316480235308,lgbm,4.415778242007946,4.160038397007156,True,True
satimage,0.5,1,0.7494718146382044,40.216079423993506,0.7616119294721453,0.7620260125824317,0.7616119294721453,lgbm,4.9698160650150385,0.5352387820021249,True,True
satimage,0.7,1,0.7896815190472849,44.78919256500376,0.7886585171110245,0.8039372043414849,0.7785618356752236,lgbm,8.729070216970285,,False,False
satimage,0.8,1,0.8017504763019837,76.16057668699978,0.7867230935747723,0.8217890223272651,0.7829876576860303,extratrees,7.897855382965645,,False,False
satimage,0.9,1,0.8109093333100671,72.29275453702576,0.8042207686877778,0.8398856559949912,0.7935108161051972,extratrees,19.094236452016048,,False,False
jm1,0.2,0,0.41224379845399656,9.143106478000846,0.3995247691269028,0.3986365526363333,0.3711543001597921,rf,22.39843070200004,,False,False
jm1,0.6,0,0.43291736995760427,29.218305518006673,0.4457779369800071,0.4552420886742576,0.4207689860100037,logreg,45.77064022400009,15.400384997999936,True,True
jm1,1.0,0,0.4392545795945251,35.1279580730079,0.4594454039446935,0.4401089922013853,0.42435664809198503,hgb,48.66653876300052,7.602225431000534,True,True
jm1,0.2,1,0.36420114263101017,14.448328863003553,0.3879200846640609,0.4291698918647418,0.37903549316347246,logreg,21.13636118400018,0.23933801899966056,True,True
jm1,0.6,1,0.3873117179893412,23.49151996099863,0.3980881139124389,0.4387713658444493,0.37450343606022785,catboost,27.34239413000023,5.809661609000159,True,True
jm1,1.0,1,0.3954100785949529,38.436907682997116,0.4259224822896435,0.4324489739584794,0.3904519240622666,mlp,62.9812316929997,2.7748264100000597,True,True
jm1,0.1,0,0.3780944834118755,5.8795409870108415,0.37323342880302823,0.40522914806008264,0.35135171026930206,hgb,3.9421723089908483,0.34876488099689595,False,True
jm1,0.3,0,0.4247012635026219,12.093723308007611,0.4367500534175698,0.42093882334142907,0.4108477076621912,logreg,7.2581143229908776,2.9723606210027356,True,True
jm1,0.4,0,0.42736205168236274,18.36201139500008,0.4420957149094062,0.44555660296071153,0.4172100815256929,logreg,5.853883190007764,2.297322181999334,True,True
jm1,0.5,0,0.43754396290972786,20.932349094975507,0.4482369544689051,0.4381507383312872,0.4298889906145156,rf,10.15920280899445,0.756442680984037,True,True
