dataset,frac,seed,e1_ap,ens_e1,e2_ap,ens_e2,e1_t,ens_e1_t,e2_t,e2ens_t,ens_e1_at,ens_e1_at_t,e1_at,e1_at_t,e2_at,e2_at_t
Pulsar-Dataset-HTRU2,0.4,1,0.9113345269552569,0.9088605510863246,0.9058455342335948,0.9159972942206384,16.432970023985035,5.365139885994722,17.61893578999843,169.42019797199464,0.918237429798096,170.6563080959604,0.9142094988373142,169.54488580615725,0.9136019029979432,169.7666812882817
Pulsar-Dataset-HTRU2,0.5,1,0.9104325673257598,0.9138583521344588,0.915077809109668,0.9155103090199112,18.61621564100642,6.813344063048135,17.882098081012373,241.13404879799052,0.9160447311613404,245.29604282788932,0.9071607181218501,231.97359646952827,0.9133419210646778,242.4377182420867
Pulsar-Dataset-HTRU2,0.7,1,0.9171579874893724,0.9186737713733792,0.920370980382174,0.91648500008944,19.34595069699208,10.549830420000944,25.5578855499989,290.88835937099066,0.9199596018253148,291.57352246600203,0.9183772751507664,268.3981301378517,0.9172660432025795,291.815857243113
Pulsar-Dataset-HTRU2,0.8,1,0.9168872418604752,0.9200028355569652,0.9178653038130156,0.9186257839920968,25.58647282099628,22.632008416985627,25.989870640003573,314.0987631669996,0.9212574249959395,322.1690044690331,0.9172028309405138,291.48527711923816,0.9182465193374698,306.0033075141546
Pulsar-Dataset-HTRU2,0.9,1,0.9163555016091998,0.9177198507434914,0.9178516631543294,0.9179113021678128,26.09605332399224,13.804403062007625,28.7303674479881,363.5520369809965,0.918822665559195,370.7644465829653,0.9190098510037099,347.8149108317739,0.918924175827627,364.05810626019957
letter,0.2,0,0.9829266231885072,0.980667101244004,0.9824692195352076,0.9886850980978286,19.201044572000683,9.369669489999978,26.400533512998663,77.18286870401062,0.971299836551874,77.58070683805272,0.982755464200642,77.68533832297544,0.9833704272456875,78.91471250986797
letter,0.6,0,0.9970896057921386,0.9980806008566742,0.9972454217859384,0.9987573847444544,68.38102888700269,26.027231498999758,69.35981314099627,230.46856926800683,0.9981595044219361,234.5259843650565,0.9957352361730065,231.25661631903495,0.9955166140276309,230.58593078618287
letter,1.0,0,0.9991698478936126,0.9995004447527448,0.9990720639451314,0.9994342115347404,107.20650109199414,47.06319124200036,118.02421288999903,206.1252333250013,0.9992688334168152,206.80694292999976,0.9987175161381033,206.41472620292916,0.9983598452372263,206.653448149038
letter,0.2,1,0.970024341727675,0.9797146048184006,0.967883328096051,0.9791133908369568,24.74330129899681,15.363972296000613,23.07883575899905,75.00592639899696,0.9797146048184006,75.82449712100026,0.9744521786594844,75.82115080492804,0.9775530118857122,75.25060321416822
letter,0.6,1,0.9969095114814164,0.9954072750406288,0.996919432116337,0.9967641883784548,68.58767586899376,26.52997713200148,71.30483199400442,148.09376278899435,0.9953704063116289,150.78411957200137,0.9965471363656984,149.94326394997188,0.9958893119405303,148.20754742485587
letter,1.0,1,0.9964393866386244,0.996214840685193,0.9971020827406264,0.9967920852065668,113.5544195229977,39.29129606100014,119.5242630089906,424.0668907049985,0.9963890325455518,424.4472374369998,0.9967168443924876,424.64143161207903,0.9966813344258888,431.9148235578614
letter,0.1,0,0.9395916005174272,0.9187174512415784,0.9422778032784004,0.9539870043773196,11.608196202010731,1.731144855977618,12.57166135499574,106.80176888100686,0.9403108541252665,106.83608589495998,0.9383625854638379,106.83155843481654,0.9340019885493734,107.33385906013427
letter,0.3,0,0.9924543100330128,0.9873974577990288,0.9892732053674036,0.9961254552212082,36.89221700000781,2.8101888469973346,36.4955160860045,182.7855024159944,0.9937407059336959,200.12740409202524,0.9909179541836496,186.80057607596973,0.9925801751681775,186.7912955781503
letter,0.4,0,0.9930520913396093,0.9963553787952554,0.99278649540278,0.9980134149470674,48.555639747000896,5.832510306994664,51.70908969400807,129.5526596319978,0.9944279235346832,131.1178469659062,0.993597960099925,131.83853758792975,0.9936320215744939,133.10663846792886
letter,0.5,0,0.995876006035746,0.9912598085841158,0.9947959303376448,0.9964819220990846,52.67056010200031,5.8761924450227525,62.25235733201407,119.03239592499447,0.9891591185529032,119.71927407104522,0.9942991446988731,120.0280941730889,0.9947959303376449,122.19126382289687
letter,0.7,0,0.9967320869480256,0.997045441500644,0.9963068561215392,0.9977868052262748,75.9778036879834,20.58875512797385,90.658360634985,302.1881592090067,0.9973933262035766,313.36509834614117,0.9958834457155228,308.92351505093393,0.9958447031045542,302.6276598178083
letter,0.8,0,0.9977206121358904,0.9961468290570874,0.9972724251638182,0.9983445978191556,88.63275469899054,8.951784970995504,99.82642832400416,352.52254948500195,0.9966474276153376,370.22927065502154,0.9965931320800241,356.2239821609692,0.9966991896669737,359.8562379129289
letter,0.9,0,0.9981730360192496,0.9979550796575986,0.9987984481655052,0.9991365429584204,103.46986910998748,15.835559023966198,104.99099612901408,358.3795999110007,0.998480407360424,364.89606505800003,0.9973997749526582,363.31308892773814,0.9988751402230173,360.1682958030433
letter,0.1,1,0.9403361390166974,0.9371116420713635,0.9535473315265108,0.9576232333189796,7.8301732710060605,2.349270257007447,7.456585976000497,46.53707278599904,0.9207061066272226,46.76376078999965,0.9422741895474012,46.5999775363598,0.9480861334318262,46.825412985199364
letter,0.3,1,0.9890231683319936,0.9855888054681842,0.9858914512598476,0.9901873713268672,25.89713104598195,10.885554071996012,23.807091060996758,114.816730423001,0.9881113959303994,115.59705484099845,0.9826310014136076,114.95494711404899,0.988917636660872,115.51680523410323
letter,0.4,1,0.9930324954421288,0.9895593607011092,0.9923155537624128,0.993604625005453,49.39733683498889,17.176467807017616,53.607860859998254,173.6486518959864,0.9902632483529598,174.07256372099914,0.9919425352645578,174.80490666104015,0.9930930568820391,173.7416143938317
letter,0.5,1,0.9935831696068476,0.9921005576382828,0.9942743347383768,0.9958453748231328,38.92419475500356,4.246082560028299,45.47648082301748,193.6424105720071,0.9914581521174805,194.23174348499856,0.9935831696068477,195.0589416960429,0.9941422149797581,196.14101784711238
letter,0.7,1,0.9975786321656144,0.997071783121001,0.9973574372837186,0.997870860340346,55.763558657981775,12.45696523602237,66.9518559019998,161.95588639899506,0.9973985619849098,162.26015845100028,0.9972499789876285,163.7337217790773,0.9948881543543652,161.9613190148957
letter,0.8,1,0.9970516602761806,0.9978025450264268,0.99706206633757,0.997250089389943,82.72988547099521,48.611193742995965,101.17230912301056,232.6108164699981,0.9980674089303857,233.37175579000086,0.996030893749374,233.98957893720944,0.996550125052905,239.08006131884758
letter,0.9,1,0.9972430775568916,0.997678947780542,0.9975134809581596,0.998152526445514,73.97505906000879,16.490059136995114,87.5890998509858,338.26623998100695,0.9982293326191396,338.8729300130035,0.9972701921944286,339.7011721250601,0.9978876257878546,341.30807731705136
mammography,0.2,0,0.654073550096972,0.6611964575794566,0.652402164962463,0.6768663852760479,5.556295773001693,7.389662523999505,5.005402983002568,71.07145843699982,0.6658974623357374,73.6127360870014,0.585585670594643,71.38617547188187,0.6536310040035004,71.37945161384414
mammography,0.6,0,0.7418963330019671,0.7194415247810866,0.74835766191542,0.7478903355377824,17.798669791001885,15.705175312000392,18.01469668800746,90.09666904799816,0.7408777174991532,96.4582340370107,0.705392276840108,90.3343153121532,0.7448630019681055,90.484441427805
mammography,1.0,0,0.7471500662039525,0.7543524175024938,0.7564006054307876,0.7697238956371462,21.30362866400173,21.68062248599836,21.79616196999632,139.97286798700225,0.7598554919157792,140.96300540000084,0.7255657246439883,141.00717977216118,0.7675063650277899,140.93715520505793
