dataset,frac,seed,e1_ap,e2_ap,e1_t,e2_t,ens_full,ens_full_t,ens_at_e1,ens_at_e2,e2ens_ap,e2ens_t,beat_e1_isot,beat_e2ens,e2ens_faster,beat_e2_isot
coil_2000,0.9,0,0.19354883728172836,0.18651426538700874,42.022348796992446,45.770722819986986,0.1708375384702694,10.8451568550081,0.1708375384702694,0.1708375384702694,0.20268332035372355,157.50128216299345,False,True,False,False
coil_2000,0.1,1,0.1254013411007084,0.12134401438095319,4.576399414007028,10.899847534012224,0.12166224584517969,9.92717774301127,0.11179647713200552,0.12166224584517969,0.13999350094894114,64.08935394699802,False,True,False,True
coil_2000,0.3,1,0.1613250465945515,0.15990546920898724,23.00178775198947,18.557657780998852,0.10915757151663105,3.956635952970828,0.10915757151663105,0.10915757151663105,0.15107548578145374,109.77023991900205,False,False,False,False
coil_2000,0.4,1,0.12823545547865595,0.1551319874717793,17.087574967003093,24.747934401006205,0.12167288094511874,5.466669622983318,0.12167288094511874,0.12167288094511874,0.17136528447646635,117.27628623599594,False,True,False,False
coil_2000,0.5,1,0.1648249261933909,0.16342208824359228,30.56826990997797,28.677826842995273,0.12108126746265281,8.147606866972637,0.12108126746265281,0.12108126746265281,0.15587881281448737,101.56520068700775,False,False,False,False
coil_2000,0.7,1,0.1540037854016296,0.16567969950544714,34.26796289100457,30.998206601001584,0.16925223622066063,8.542860488974839,0.16925223622066063,0.16925223622066063,0.15248053441683151,140.1848793560057,True,False,False,True
coil_2000,0.8,1,0.18981769282466004,0.16896209967606549,53.44255152400547,40.17151829999966,0.16610911751837332,8.226211950997822,0.16610911751837332,0.16610911751837332,0.17201502409863315,161.22024359100033,False,True,False,False
coil_2000,0.9,1,0.18090663772034196,0.18343396809336018,41.71566290400369,48.555835234998085,0.18173970132676248,16.221383757991134,0.18173970132676248,0.18173970132676248,0.1803834118299069,172.81329114599794,True,False,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.2,0,0.35180971955750845,0.3492435395179841,10.62405340400801,9.23277560999486,0.3170313087222479,12.636298539999189,0.3170313087222479,0.3170313087222479,0.3380374916981166,104.46328743900813,False,False,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.6,0,0.35562618369624477,0.36008291917955554,19.218489601003967,23.800928392012793,0.359145549929395,47.3891212590006,0.3488116899942743,0.3488116899942743,0.35449420579368784,300.1803577360115,False,False,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,1.0,0,0.3649045966468486,0.36938329159883343,34.16582366599505,37.07097142200473,0.35668687292904405,46.36150961600015,0.35668687292904405,0.35668687292904405,0.3597978277678102,588.1102565889887,False,False,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.2,1,0.3722344860628556,0.3818328209163349,8.34772922898992,9.947664633009481,0.3472656911061055,9.779840366999451,0.3472656911061055,0.3472656911061055,0.38972712643992913,110.30193150599371,False,True,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.6,1,0.3904796881402217,0.4049705996363446,19.103090325002995,21.28275152599963,0.4028421054709018,40.534658034999666,0.4028421054709018,0.4028421054709018,0.40046580376313023,257.45178274900536,True,False,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,1.0,1,0.42357040720589456,0.41371919357327464,29.448120816001392,35.125340001997756,0.4058753525576013,47.49979109499964,0.3930292691252899,0.3930292691252899,0.4251798337409045,403.65071586798877,False,True,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.1,0,0.31967181202951267,0.33512237672177364,4.889132978998532,5.259975891043723,0.2909180444141507,2.9057536910113413,0.2909180444141507,0.2909180444141507,0.3158723572326043,74.09510622199741,False,False,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.3,0,0.3500276197893254,0.35431178539066827,10.282427291014756,12.976871284998197,0.34235578307763187,6.217922797019128,0.34235578307763187,0.34235578307763187,0.34340882614203083,159.28039123000053,False,False,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.4,0,0.3637894273678537,0.35857713037224154,13.627787256005831,16.754348074990048,0.3401912613509747,8.163310413976433,0.3401912613509747,0.3401912613509747,0.33205803259162436,264.73271743800433,False,False,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.5,0,0.36353091957117906,0.3702082033405169,16.14381353698991,19.188329655989946,0.3456647131478035,15.534742381991236,0.3456647131478035,0.3456647131478035,0.3583652268846109,266.46190203800506,False,False,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.7,0,0.3700202868688754,0.3671459458773742,23.07113934300287,23.85040212803142,0.35738618389468574,27.17566248998628,0.3355762908377013,0.3355762908377013,0.3636213005204093,340.2963196030032,False,False,False,False
